Region,Region Name,Org Code,Provider name,Date,Total MRI Scans,Total Prostate MRI
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/11/2017,1495,75
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/12/2017,1280,64
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/01/2018,1545,77
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/02/2018,1360,68
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/03/2018,1405,70
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust, 01/04/2018,1355,68
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/01/2019,1395,70
Y61,East of England Commissioning Region ,RAJ,Southend University Hospital NHS Foundation Trust,01/01/2020,1615,81
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/02/2019,1395,70
Y61,East of England Commissioning Region ,RAJ,Southend University Hospital NHS Foundation Trust,01/02/2020,1465,73
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/03/2019,1505,75
Y61,East of England Commissioning Region ,RAJ,Southend University Hospital NHS Foundation Trust,01/03/2020,1300,65
Y61,East of England Commissioning Region ,RAJ,Southend University Hospital NHS Foundation Trust,01/04/2019,1425,71
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/05/2018,1430,72
Y61,East of England Commissioning Region ,RAJ,Southend University Hospital NHS Foundation Trust,01/05/2019,1435,72
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/06/2018,1480,74
Y61,East of England Commissioning Region ,RAJ,Southend University Hospital NHS Foundation Trust,01/06/2019,1505,75
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/07/2018,1480,74
Y61,East of England Commissioning Region ,RAJ,Southend University Hospital NHS Foundation Trust,01/07/2019,1590,80
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/08/2018,1490,75
Y61,East of England Commissioning Region ,RAJ,Southend University Hospital NHS Foundation Trust,01/08/2019,1380,69
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/09/2018,1260,63
Y61,East of England Commissioning Region ,RAJ,Southend University Hospital NHS Foundation Trust,01/09/2019,1475,74
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/10/2018,1530,77
Y61,East of England Commissioning Region ,RAJ,Southend University Hospital NHS Foundation Trust,01/10/2019,1525,76
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/11/2018,1455,73
Y61,East of England Commissioning Region ,RAJ,Southend University Hospital NHS Foundation Trust,01/11/2019,1390,70
Y55,#N/A,RAJ,Southend University Hospital NHS Foundation Trust,01/12/2018,1160,58
Y61,East of England Commissioning Region ,RAJ,Southend University Hospital NHS Foundation Trust,01/12/2019,1260,63
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/04/2016,430,22
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/05/2016,445,22
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/06/2016,485,24
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/07/2016,450,23
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/08/2016,455,23
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/09/2016,470,24
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/10/2016,485,24
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/11/2016,500,25
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/12/2016,475,24
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/01/2017,500,25
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/02/2017,450,23
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/03/2017,470,24
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/04/2017,425,21
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/05/2017,460,23
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/06/2017,500,25
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/07/2017,485,24
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/08/2017,520,26
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/09/2017,500,25
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/10/2017,510,26
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/11/2017,520,26
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/12/2017,440,22
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/01/2018,440,22
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/02/2018,480,24
Y57,#N/A,RW1,Southern Health NHS Foundation Trust,01/03/2018,425,21
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust, 01/04/2018,445,22
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/01/2019,435,22
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/01/2020,485,24
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/01/2021,495,25
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/01/2022,625,31
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/01/2023,965,48
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/01/2024,880,44
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/02/2019,495,25
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/02/2020,475,24
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/02/2021,500,25
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/02/2022,630,32
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/02/2023,880,44
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/02/2024,880,44
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/03/2019,440,22
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/03/2020,400,20
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/03/2021,670,34
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/03/2022,825,41
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/03/2023,940,47
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/03/2024,955,48
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/04/2019,395,20
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/04/2020,215,11
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/04/2021,80,4
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/04/2022,720,36
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/04/2023,715,36
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/05/2018,445,22
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/05/2019,435,22
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/05/2020,190,10
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/05/2021,450,23
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/05/2022,815,41
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/05/2023,830,42
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/06/2018,480,24
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/06/2019,435,22
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/06/2020,405,20
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/06/2021,545,27
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/06/2022,735,37
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/06/2023,940,47
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/07/2018,455,23
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/07/2019,475,24
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/07/2020,455,23
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/07/2021,465,23
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/07/2022,830,42
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/07/2023,855,43
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/08/2018,430,22
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/08/2019,395,20
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/08/2020,455,23
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/08/2021,380,19
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/08/2022,875,44
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/08/2023,875,44
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/09/2018,390,20
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/09/2019,395,20
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/09/2020,535,27
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/09/2021,375,19
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/09/2022,690,35
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/09/2023,835,42
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/10/2018,410,21
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/10/2019,405,20
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/10/2020,555,28
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/10/2021,630,32
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/10/2022,745,37
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/10/2023,865,43
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/11/2018,410,21
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/11/2019,430,22
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/11/2020,350,18
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/11/2021,635,32
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/11/2022,825,41
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/11/2023,910,46
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/12/2018,285,14
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/12/2019,340,17
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/12/2020,500,25
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/12/2021,595,30
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/12/2022,740,37
Y59,South East Commissioning Region,RW1,Southern Health NHS Foundation Trust,01/12/2023,720,36
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/04/2016,480,24
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/05/2016,495,25
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/06/2016,430,22
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/07/2016,375,19
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/08/2016,410,21
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/09/2016,440,22
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/10/2016,400,20
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/11/2016,390,20
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/12/2016,300,15
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/01/2017,365,18
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/02/2017,350,18
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/03/2017,445,22
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/04/2017,390,20
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/05/2017,370,19
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/06/2017,370,19
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/07/2017,435,22
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/08/2017,460,23
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/09/2017,435,22
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/10/2017,420,21
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/11/2017,730,37
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/12/2017,635,32
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/01/2018,685,34
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/02/2018,595,30
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/03/2018,665,33
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust, 01/04/2018,680,34
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/01/2019,745,37
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/01/2020,730,37
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/01/2021,620,31
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/01/2022,600,30
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/01/2023,750,38
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/02/2019,680,34
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/02/2020,705,35
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/02/2021,710,36
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/02/2022,585,29
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/02/2023,810,41
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/03/2019,750,38
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/03/2020,615,31
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/03/2021,790,40
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/03/2022,775,39
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/03/2023,950,48
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/04/2019,780,39
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/04/2020,220,11
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/04/2021,690,35
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/04/2022,645,32
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/04/2023,795,40
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/05/2018,710,36
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/05/2019,800,40
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/05/2020,280,14
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/05/2021,685,34
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/05/2022,755,38
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/05/2023,925,46
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/06/2018,715,36
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/06/2019,755,38
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/06/2020,520,26
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/06/2021,735,37
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/06/2022,670,34
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/06/2023,1000,50
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/07/2018,785,39
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/07/2019,895,45
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/07/2020,635,32
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/07/2021,730,37
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/07/2022,790,40
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/08/2018,725,36
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/08/2019,765,38
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/08/2020,640,32
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/08/2021,710,36
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/09/2018,690,35
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/09/2019,870,44
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/09/2020,795,40
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/09/2021,765,38
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/09/2022,715,36
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/10/2018,790,40
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/10/2019,855,43
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/10/2020,795,40
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/10/2021,675,34
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/10/2022,805,40
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/11/2018,740,37
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/11/2019,765,38
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/11/2020,740,37
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/11/2021,745,37
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/11/2022,835,42
Y54,#N/A,RVY,Southport and Ormskirk Hospital NHS Trust,01/12/2018,635,32
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/12/2019,685,34
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/12/2020,635,32
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/12/2021,585,29
Y62,North West Commissioning Region,RVY,Southport and Ormskirk Hospital NHS Trust,01/12/2022,625,31
IHCP,#N/A,NT3,Spire Healthcare,01/04/2016,2380,119
IHCP,#N/A,NT3,Spire Healthcare,01/05/2016,2380,119
IHCP,#N/A,NT3,Spire Healthcare,01/06/2016,2455,123
IHCP,#N/A,NT3,Spire Healthcare,01/07/2016,2555,128
IHCP,#N/A,NT3,Spire Healthcare,01/08/2016,2555,128
IHCP,#N/A,NT3,Spire Healthcare,01/09/2016,2575,129
IHCP,#N/A,NT3,Spire Healthcare,01/10/2016,2785,139
IHCP,#N/A,NT3,Spire Healthcare,01/11/2016,2860,143
IHCP,#N/A,NT3,Spire Healthcare,01/12/2016,2165,108
IHCP,#N/A,NT3,Spire Healthcare,01/01/2017,2525,126
IHCP,#N/A,NT3,Spire Healthcare,01/02/2017,2655,133
IHCP,#N/A,NT3,Spire Healthcare,01/03/2017,2695,135
IHCP,#N/A,NT3,Spire Healthcare,01/04/2017,2450,123
IHCP,#N/A,NT3,Spire Healthcare,01/05/2017,2505,125
IHCP,#N/A,NT3,Spire Healthcare,01/06/2017,2620,131
IHCP,#N/A,NT3,Spire Healthcare,01/07/2017,2740,137
IHCP,#N/A,NT3,Spire Healthcare,01/08/2017,2730,137
IHCP,#N/A,NT3,Spire Healthcare,01/09/2017,2730,137
IHCP,#N/A,NT3,Spire Healthcare,01/10/2017,2845,142
IHCP,#N/A,NT3,Spire Healthcare,01/11/2017,2840,142
IHCP,#N/A,NT3,Spire Healthcare,01/12/2017,2525,126
IHCP,#N/A,NT3,Spire Healthcare,01/01/2018,2630,132
IHCP,#N/A,NT3,Spire Healthcare,01/02/2018,2385,119
IHCP,#N/A,NT3,Spire Healthcare,01/03/2018,2370,119
Y54,#N/A,NT3,Spire Healthcare, 01/04/2018,775,39
Y55,#N/A,NT3,Spire Healthcare, 01/04/2018,440,22
Y56,London Commissioning Region,NT3,Spire Healthcare, 01/04/2018,95,5
Y58,South West Commissioning Region,NT3,Spire Healthcare, 01/04/2018,10,1
Y59,South East Commissioning Region,NT3,Spire Healthcare, 01/04/2018,945,47
Y54,#N/A,NT3,Spire Healthcare,01/01/2019,1200,60
Y55,#N/A,NT3,Spire Healthcare,01/01/2019,740,37
Y56,London Commissioning Region,NT3,Spire Healthcare,01/01/2019,180,9
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/01/2019,25,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/01/2019,1100,55
Y56,London Commissioning Region,NT3,Spire Healthcare,01/01/2020,195,10
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/01/2020,35,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/01/2020,1055,53
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/01/2020,405,20
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/01/2020,310,16
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/01/2020,620,31
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/01/2020,410,21
Y56,London Commissioning Region,NT3,Spire Healthcare,01/01/2021,260,13
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/01/2021,50,3
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/01/2021,1220,61
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/01/2021,285,14
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/01/2021,315,16
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/01/2021,520,26
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/01/2021,435,22
Y56,London Commissioning Region,NT3,Spire Healthcare,01/01/2022,140,7
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/01/2022,20,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/01/2022,935,47
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/01/2022,335,17
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/01/2022,400,20
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/01/2022,570,29
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/01/2022,495,25
Y56,London Commissioning Region,NT3,Spire Healthcare,01/01/2023,220,11
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/01/2023,15,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/01/2023,910,46
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/01/2023,380,19
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/01/2023,345,17
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/01/2023,830,42
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/01/2023,560,28
Y56,London Commissioning Region,NT3,Spire Healthcare,01/01/2024,205,10
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/01/2024,30,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/01/2024,1100,55
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/01/2024,285,14
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/01/2024,485,24
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/01/2024,830,42
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/01/2024,375,19
Y56,London Commissioning Region,NT3,Spire Healthcare,01/01/2025,415,21
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/01/2025,25,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/01/2025,620,31
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/01/2025,340,17
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/01/2025,455,23
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/01/2025,980,49
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/01/2025,595,30
Y54,#N/A,NT3,Spire Healthcare,01/02/2019,1125,56
Y55,#N/A,NT3,Spire Healthcare,01/02/2019,725,36
Y56,London Commissioning Region,NT3,Spire Healthcare,01/02/2019,140,7
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/02/2019,15,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/02/2019,975,49
Y56,London Commissioning Region,NT3,Spire Healthcare,01/02/2020,180,9
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/02/2020,30,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/02/2020,930,47
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/02/2020,300,15
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/02/2020,340,17
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/02/2020,565,28
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/02/2020,305,15
Y56,London Commissioning Region,NT3,Spire Healthcare,01/02/2021,220,11
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/02/2021,60,3
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/02/2021,1375,69
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/02/2021,245,12
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/02/2021,430,22
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/02/2021,665,33
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/02/2021,450,23
Y56,London Commissioning Region,NT3,Spire Healthcare,01/02/2022,125,6
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/02/2022,30,2
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/02/2022,865,43
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/02/2022,280,14
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/02/2022,345,17
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/02/2022,620,31
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/02/2022,455,23
Y56,London Commissioning Region,NT3,Spire Healthcare,01/02/2023,130,7
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/02/2023,25,1
Y59,South East Commissioning Region,NT3,Spire Healthcare,01/02/2023,925,46
Y60,Midlands Commissioning Region ,NT3,Spire Healthcare,01/02/2023,320,16
Y61,East of England Commissioning Region ,NT3,Spire Healthcare,01/02/2023,375,19
Y62,North West Commissioning Region,NT3,Spire Healthcare,01/02/2023,745,37
Y63,North East and Yorkshire Commissioning Region,NT3,Spire Healthcare,01/02/2023,440,22
Y56,London Commissioning Region,NT3,Spire Healthcare,01/02/2024,215,11
Y58,South West Commissioning Region,NT3,Spire Healthcare,01/02/2024,50,3
