Region,RegionName,Org Code,Provider name,Date,Median Days Test to Report
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/04/17,16
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/05/17,15
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/06/17,15
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/07/17,14
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/07/17,11
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/08/17,11
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/09/17,11
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/10/17,10
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/11/17,10
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/12/17,12
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/01/18,7
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/02/18,8
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/03/18,11
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust, 01/04/2018,15
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/05/2018,12
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/06/2018,14
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/07/2018,17
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/08/2018,12
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/09/2018,12
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/10/2018,14
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/11/2018,12
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/12/2018,12
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/01/2019,7
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/02/2019,6
Y54,#N/A,RET,The Walton Centre NHS Foundation Trust,01/03/2019,7
Y62,North West Commissioning Region,RET,The Walton Centre NHS Foundation Trust,01/04/2019,10
Y62,North West Commissioning Region,RET,The Walton Centre NHS Foundation Trust,01/05/2019,14
Y62,North West Commissioning Region,RET,The Walton Centre NHS Foundation Trust,01/06/2019,10
Y62,North West Commissioning Region,RET,The Walton Centre NHS Foundation Trust,01/07/2019,9
Y62,North West Commissioning Region,RET,The Walton Centre NHS Foundation Trust,01/08/2019,3
Y62,North West Commissioning Region,RET,The Walton Centre NHS Foundation Trust,01/09/2019,2
Y62,North West Commissioning Region,RET,The Walton Centre NHS Foundation Trust,01/10/2019,7
Y62,North West Commissioning Region,RET,The Walton Centre NHS Foundation Trust,01/11/2019,12
Y62,North West Commissioning Region,RET,The Walton Centre NHS Foundation Trust,01/12/2019,8
Y62,North West Commissioning Region,RET,The Walton Centre NHS Foundation Trust,01/01/2020,1
Y62,North West Commissioning Region,RET,The Walton Centre NHS Foundation Trust,01/02/2020,5
Y62,North West Commissioning Region,RET,The Walton Centre NHS Foundation Trust,01/03/2020,7
Y56,London Commissioning Region,RKE,The Whittington Hospital NHS Trust,01/04/16,
Y56,London Commissioning Region,RKE,The Whittington Hospital NHS Trust,01/05/16,
Y56,London Commissioning Region,RKE,The Whittington Hospital NHS Trust,01/06/16,
Y56,London Commissioning Region,RKE,The Whittington Hospital NHS Trust,01/07/16,
Y56,London Commissioning Region,RKE,The Whittington Hospital NHS Trust,01/08/16,
Y56,London Commissioning Region,RKE,The Whittington Hospital NHS Trust,01/09/16,
Y56,London Commissioning Region,RKE,The Whittington Hospital NHS Trust,01/10/16,
Y56,London Commissioning Region,RKE,The Whittington Hospital NHS Trust,01/11/16,
Y56,London Commissioning Region,RKE,The Whittington Hospital NHS Trust,01/12/16,
Y56,London Commissioning Region,RKE,The Whittington Hospital NHS Trust,01/01/17,
Y56,London Commissioning Region,RKE,The Whittington Hospital NHS Trust,01/02/17,
Y56,London Commissioning Region,RKE,The Whittington Hospital NHS Trust,01/03/17,
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/04/2020,0
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/05/2020,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/06/2020,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/07/2020,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/08/2020,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/09/2020,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/10/2020,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/11/2020,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/12/2020,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/01/2021,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/02/2021,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/03/2021,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/04/2021,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/05/2021,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/06/2021,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/07/2021,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/08/2021,4
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/09/2021,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/10/2021,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/11/2021,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/12/2021,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/01/2022,1
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/02/2022,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/03/2022,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/04/2022,6.5
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/05/2022,4
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/06/2022,5
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/07/2022,4
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/08/2022,8
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/09/2022,6
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/10/2022,4
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/11/2022,4
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/12/2022,5
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/01/2023,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/02/2023,8
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/03/2023,4
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/04/2023,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/05/2023,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/06/2023,4
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/07/2023,6
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/08/2023,7
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/09/2023,4
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/10/2023,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/11/2023,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/12/2023,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/01/2024,4.5
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/02/2024,5
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/03/2024,7
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/04/2024,5
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/05/2024,4
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/06/2024,4
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/07/2024,4
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/08/2024,4
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/09/2024,4
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/10/2024,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/11/2024,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/12/2024,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/01/2025,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/02/2025,3
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/04/16,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/05/16,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/06/16,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/07/16,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/08/16,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/09/16,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/10/16,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/11/16,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/12/16,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/01/17,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/02/17,2
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/03/17,2
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/04/17,2
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/05/17,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/06/17,2
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/07/17,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/07/17,2
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/08/17,2
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/09/17,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/10/17,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/11/17,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/12/17,2
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/01/18,1
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/02/18,2
Y57,#N/A,RA9,Torbay and South Devon NHS Foundation Trust,01/03/18,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust, 01/04/2018,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/05/2018,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/06/2018,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/07/2018,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/08/2018,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/09/2018,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/10/2018,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/11/2018,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/12/2018,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/01/2019,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/02/2019,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/03/2019,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/04/2019,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/05/2019,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/06/2019,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/07/2019,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/08/2019,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/09/2019,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/10/2019,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/11/2019,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/12/2019,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/01/2020,3
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/02/2020,2
Y58,South West Commissioning Region,RA9,Torbay and South Devon NHS Foundation Trust,01/03/2020,3
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/06/2020,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/07/2020,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/08/2020,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/09/2020,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/10/2020,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/11/2020,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/12/2020,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/01/2021,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/02/2021,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/03/2021,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/04/2021,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/05/2021,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/06/2021,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/07/2021,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/08/2021,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/09/2021,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/10/2021,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/11/2021,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/12/2021,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/01/2022,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/02/2022,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/03/2022,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/04/2022,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/05/2022,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/06/2022,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/07/2022,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/08/2022,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/09/2022,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/10/2022,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/11/2022,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/12/2022,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/01/2023,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/02/2023,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/03/2023,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/04/2023,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/05/2023,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/06/2023,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/07/2023,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/08/2023,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/09/2023,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/10/2023,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/11/2023,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/12/2023,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/01/2024,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/02/2024,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/03/2024,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/04/2024,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/05/2024,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/06/2024,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/07/2024,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/08/2024,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/09/2024,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/10/2024,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/11/2024,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/12/2024,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/01/2025,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/02/2025,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/03/2025,0
IHCP,#N/A,NN4,Tyneside Surgical Services Ltd,01/04/17,0
IHCP,#N/A,NN4,Tyneside Surgical Services Ltd,01/05/17,0
IHCP,#N/A,NN4,Tyneside Surgical Services Ltd,01/06/17,0
IHCP,#N/A,NN4,Tyneside Surgical Services Ltd,01/07/17,0
IHCP,#N/A,NN4,Tyneside Surgical Services Ltd,01/07/17,0
IHCP,#N/A,NN4,Tyneside Surgical Services Ltd,01/08/17,0
IHCP,#N/A,NN4,Tyneside Surgical Services Ltd,01/09/17,0
IHCP,#N/A,NN4,Tyneside Surgical Services Ltd,01/10/17,0
IHCP,#N/A,NN4,Tyneside Surgical Services Ltd,01/11/17,0
IHCP,#N/A,NN4,Tyneside Surgical Services Ltd,01/12/17,0
IHCP,#N/A,NN4,Tyneside Surgical Services Ltd,01/01/18,0
IHCP,#N/A,NN4,Tyneside Surgical Services Ltd,01/02/18,0
IHCP,#N/A,NN4,Tyneside Surgical Services Ltd,01/03/18,0
Y54,#N/A,NN4,Tyneside Surgical Services Ltd, 01/04/2018,0
Y54,#N/A,NN4,Tyneside Surgical Services Ltd,01/05/2018,0
Y54,#N/A,NN4,Tyneside Surgical Services Ltd,01/06/2018,0
Y54,#N/A,NN4,Tyneside Surgical Services Ltd,01/07/2018,0
Y54,#N/A,NN4,Tyneside Surgical Services Ltd,01/08/2018,0
Y54,#N/A,NN4,Tyneside Surgical Services Ltd,01/09/2018,0
Y54,#N/A,NN4,Tyneside Surgical Services Ltd,01/10/2018,0
Y54,#N/A,NN4,Tyneside Surgical Services Ltd,01/11/2018,0
Y54,#N/A,NN4,Tyneside Surgical Services Ltd,01/12/2018,0
Y54,#N/A,NN4,Tyneside Surgical Services Ltd,01/01/2019,0
Y54,#N/A,NN4,Tyneside Surgical Services Ltd,01/02/2019,0
Y54,#N/A,NN4,Tyneside Surgical Services Ltd,01/03/2019,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/04/2019,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/05/2019,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/06/2019,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/07/2019,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/08/2019,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/09/2019,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/10/2019,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/11/2019,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/12/2019,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/01/2020,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/02/2020,0
Y63,North East and Yorkshire Commissioning Region,NN4,Tyneside Surgical Services Ltd,01/03/2020,0
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/04/2020,1
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/05/2020,0
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/06/2020,1
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/07/2020,1
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/08/2020,1
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/09/2020,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/10/2020,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/11/2020,1
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/12/2020,1
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/01/2021,1
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/02/2021,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/03/2021,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/04/2021,1
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/05/2021,1
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/06/2021,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/07/2021,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/08/2021,4
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/09/2021,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/10/2021,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/11/2021,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/12/2021,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/01/2022,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/02/2022,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/03/2022,4
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/04/2022,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/05/2022,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/06/2022,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/07/2022,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/08/2022,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/09/2022,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/10/2022,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/11/2022,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/12/2022,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/01/2023,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/02/2023,1
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/03/2023,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/04/2023,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/05/2023,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/06/2023,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/07/2023,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/08/2023,4
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/09/2023,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/10/2023,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/11/2023,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/12/2023,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/01/2024,2
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/02/2024,3
Y60,Midlands Commissioning Region ,RWD,United Lincolnshire Hospitals NHS Trust,01/03/2024,4
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/04/16,3
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/05/16,2
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/06/16,4
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/07/16,6
Y55,#N/A,RWD,United Lincolnshire Hospitals NHS Trust,01/08/16,5
