Region,Org Code,Provider name,Modality,Date,Median Days Request to Test
Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Magnetic Resonance Imaging,01/10/2022,10
Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Magnetic Resonance Imaging,01/11/2022,13
Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Magnetic Resonance Imaging,01/12/2022,14
Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Magnetic Resonance Imaging,01/01/2023,9
Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Magnetic Resonance Imaging,01/02/2023,7
Y62,RBN,St Helens and Knowsley Teaching Hospitals NHS Trust,Magnetic Resonance Imaging,01/03/2023,8
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2020,19
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2020,7
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2020,10
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2020,16
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2020,19
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2020,19
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2020,23
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2020,26
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2020,28
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2021,35
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2021,33
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2021,32
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2021,31
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2021,34
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2021,35
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2021,35
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2021,395
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2021,34
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2021,24
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2021,28
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2021,27
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2022,38
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2022,39
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2022,27
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2022,34
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2022,37
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2022,17
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2022,9
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2022,15
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2022,12
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2022,12
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2022,15
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2023,19
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2023,12
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2023,12
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2023,11
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2023,6
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2023,12
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2023,11
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2023,8
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2023,10
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2023,15
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2023,14
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2023,21
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2024,22
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2024,24
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2024,27
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2024,15
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2024,17
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2024,20
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2024,17
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2024,14
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2024,21
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2024,17
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2024,16
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2024,17
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2025,27
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2025,27
Y62,RWJ,Stockport NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2025,31
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/04/2020,17
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/05/2020,4
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/06/2020,5
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/07/2020,8
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/08/2020,11
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/09/2020,13
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/10/2020,125
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/11/2020,24
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/12/2020,28
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/01/2021,19
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/02/2021,10
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/03/2021,8
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/04/2021,9
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/05/2021,11
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/06/2021,15
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/07/2021,22
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/08/2021,10
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/09/2021,13
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/10/2021,17
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/11/2021,22
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/12/2021,17
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/01/2022,24
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/02/2022,19
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/03/2022,185
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/04/2022,13
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/05/2022,11
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/06/2022,18
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/07/2022,18
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/08/2022,18
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/09/2022,18
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/10/2022,10
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/11/2022,10
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/12/2022,11.5
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/01/2023,10
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/02/2023,10
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/03/2023,9
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/04/2023,7
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/05/2023,6
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/06/2023,7
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/07/2023,8
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/08/2023,8
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/09/2023,9
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/10/2023,7
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/11/2023,8
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/12/2023,9
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/01/2024,7
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/02/2024,9
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/03/2024,11
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/04/2024,6
Y59,RTP,Surrey and Sussex Healthcare NHS Trust,Magnetic Resonance Imaging,01/05/2024,7
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2020,9
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2020,10
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2020,11
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2020,11
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2020,15
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2020,21
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2020,33
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2020,41
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2020,30
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2021,21
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2021,9
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2021,5
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2021,11
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2021,28
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2021,21
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2021,9
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2021,8
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2021,14
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2021,10
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2021,22
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2021,22
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2022,465
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2022,24
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2022,21
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2022,18
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2022,2
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2022,0
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2022,0
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2022,5
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2022,0
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2022,5
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2022,1
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2023,1
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2023,4
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2023,5
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2023,3
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2023,5
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2023,4
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2023,4
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2023,3.5
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2023,3
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2023,4
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2023,2
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2024,6
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2024,4
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2024,0
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2024,0
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2024,4
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2024,3
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2024,4
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2024,7
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2024,7
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2024,8
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2024,3
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2024,3
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2025,4
Y62,RMP,Tameside and Glossop Integrated Care NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2025,4
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2020,23
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2020,26
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2020,35
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2020,29
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2020,28
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2020,21
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2020,23
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2020,21
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2020,23
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2021,405
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2021,30
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2021,27
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2021,23
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2021,25
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2021,28
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2021,28
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2021,32
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2021,41
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2021,35
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2021,35
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2021,31
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2022,43
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2022,35
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2022,36
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2022,35
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2022,36
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2022,34
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2022,30
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2022,34
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2022,42
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2022,33
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2022,34
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2022,37
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2023,43
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2023,31
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2023,37
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2023,39
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2023,36
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2023,33
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2023,30
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2023,31
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2023,42
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2023,38
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2023,36
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2023,36
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2024,42
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2024,36
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2024,39
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2024,39
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2024,32
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2024,39
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2024,36
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2024,39
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2024,39
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2024,37
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2024,43
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2024,37
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2025,47.5
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2025,55
Y62,RBV,The Christie NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2025,43
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2020,27
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2020,20
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2020,16
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2020,22
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2020,255
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2020,28
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2020,20
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2020,20
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2020,24
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2021,30
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2021,25
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2021,245
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2021,28
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2021,32
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2021,35
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2021,42
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2021,42
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2021,39
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2021,34
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2021,36
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2021,31
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2022,43
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2022,395
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2022,41
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2022,39
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2022,40
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2022,36
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2022,32
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/08/2022,34
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/09/2022,35
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/10/2022,36
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/11/2022,36
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/12/2022,41
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/01/2023,44
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/02/2023,37
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/03/2023,31
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/04/2023,42
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/05/2023,37
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/06/2023,40
Y62,REN,The Clatterbridge Cancer Centre NHS Foundation Trust,Magnetic Resonance Imaging,01/07/2023,38
